"date","deviceCategory","channelGrouping","Sessions","GoalCompletions","DeviceClass","DesktopDummy","MobileDummy","TabletDummy","ChannelClass","OtherDummy","DirectDummy","DisplayDummy","OrganicSearchDummy","PaidSearchDummy","ReferralDummy","SocialDummy","EmailDummy","BreakTimeClass","BreakTimeDummy1","BreakTimeDummy2","BreakTimeDummy3"
2016-10-26,"mobile","Paid Search",2046,42,2,0,1,0,5,0,0,0,0,0,1,0,0,2,0,1,0
2016-10-26,"tablet","Paid Search",159,4,3,0,0,1,5,0,0,0,0,0,1,0,0,2,0,1,0
2016-10-26,"desktop","Referral",1887,4,1,1,0,0,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-26,"mobile","Referral",372,0,2,0,1,0,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-26,"tablet","Referral",106,0,3,0,0,1,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-26,"desktop","Social",505,0,1,1,0,0,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-10-26,"mobile","Social",2736,8,2,0,1,0,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-10-26,"tablet","Social",318,0,3,0,0,1,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-10-27,"mobile","(Other)",479,0,2,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0
2016-10-27,"tablet","(Other)",80,0,3,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0
2016-10-27,"desktop","Direct",1143,8,1,1,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0
2016-10-27,"mobile","Direct",2125,42,2,0,1,0,2,0,1,0,0,0,0,0,0,2,0,1,0
2016-10-27,"tablet","Direct",133,0,3,0,0,1,2,0,1,0,0,0,0,0,0,2,0,1,0
2016-10-27,"desktop","Display",13497,59,1,1,0,0,3,0,0,1,0,0,0,0,0,2,0,1,0
2016-10-27,"mobile","Display",14666,17,2,0,1,0,3,0,0,1,0,0,0,0,0,2,0,1,0
2016-10-27,"tablet","Display",1807,0,3,0,0,1,3,0,0,1,0,0,0,0,0,2,0,1,0
2016-10-27,"desktop","Email",53,0,1,1,0,0,8,0,0,0,1,0,0,0,0,2,0,1,0
2016-10-27,"desktop","Organic Search",10362,215,1,1,0,0,4,0,0,0,0,1,0,0,0,2,0,1,0
2016-10-27,"mobile","Organic Search",9645,122,2,0,1,0,4,0,0,0,0,1,0,0,0,2,0,1,0
2016-10-27,"tablet","Organic Search",1355,17,3,0,0,1,4,0,0,0,0,1,0,0,0,2,0,1,0
2016-10-27,"desktop","Paid Search",956,8,1,1,0,0,5,0,0,0,0,0,1,0,0,2,0,1,0
2016-10-27,"mobile","Paid Search",1594,42,2,0,1,0,5,0,0,0,0,0,1,0,0,2,0,1,0
2016-10-27,"tablet","Paid Search",159,0,3,0,0,1,5,0,0,0,0,0,1,0,0,2,0,1,0
2016-10-27,"desktop","Referral",2152,8,1,1,0,0,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-27,"mobile","Referral",239,0,2,0,1,0,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-27,"tablet","Referral",80,0,3,0,0,1,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-27,"desktop","Social",585,8,1,1,0,0,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-10-27,"mobile","Social",1143,8,2,0,1,0,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-10-27,"tablet","Social",80,0,3,0,0,1,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-10-28,"mobile","(Other)",425,4,2,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0
2016-10-28,"tablet","(Other)",186,0,3,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0
2016-10-28,"desktop","Direct",903,13,1,1,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0
2016-10-28,"mobile","Direct",2497,17,2,0,1,0,2,0,1,0,0,0,0,0,0,2,0,1,0
2016-10-28,"tablet","Direct",106,4,3,0,0,1,2,0,1,0,0,0,0,0,0,2,0,1,0
2016-10-28,"desktop","Display",12859,72,1,1,0,0,3,0,0,1,0,0,0,0,0,2,0,1,0
2016-10-28,"mobile","Display",15171,13,2,0,1,0,3,0,0,1,0,0,0,0,0,2,0,1,0
2016-10-28,"tablet","Display",1807,0,3,0,0,1,3,0,0,1,0,0,0,0,0,2,0,1,0
2016-10-28,"desktop","Email",26,0,1,1,0,0,8,0,0,0,1,0,0,0,0,2,0,1,0
2016-10-28,"desktop","Organic Search",7173,139,1,1,0,0,4,0,0,0,0,1,0,0,0,2,0,1,0
2016-10-28,"mobile","Organic Search",10973,194,2,0,1,0,4,0,0,0,0,1,0,0,0,2,0,1,0
2016-10-28,"tablet","Organic Search",1488,34,3,0,0,1,4,0,0,0,0,1,0,0,0,2,0,1,0
2016-10-28,"desktop","Paid Search",744,17,1,1,0,0,5,0,0,0,0,0,1,0,0,2,0,1,0
2016-10-28,"mobile","Paid Search",2099,30,2,0,1,0,5,0,0,0,0,0,1,0,0,2,0,1,0
2016-10-28,"tablet","Paid Search",292,4,3,0,0,1,5,0,0,0,0,0,1,0,0,2,0,1,0
2016-10-28,"desktop","Referral",1302,21,1,1,0,0,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-28,"mobile","Referral",80,0,2,0,1,0,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-28,"tablet","Referral",80,4,3,0,0,1,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-28,"desktop","Social",531,0,1,1,0,0,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-10-28,"mobile","Social",1143,13,2,0,1,0,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-10-28,"tablet","Social",80,0,3,0,0,1,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-10-29,"desktop","(Other)",26,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0
2016-10-29,"mobile","(Other)",638,0,2,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0
2016-10-29,"tablet","(Other)",26,0,3,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0
2016-10-29,"desktop","Direct",718,8,1,1,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0
2016-10-29,"mobile","Direct",1992,21,2,0,1,0,2,0,1,0,0,0,0,0,0,2,0,1,0
2016-10-29,"tablet","Direct",479,17,3,0,0,1,2,0,1,0,0,0,0,0,0,2,0,1,0
2016-10-29,"desktop","Display",12700,34,1,1,0,0,3,0,0,1,0,0,0,0,0,2,0,1,0
2016-10-29,"mobile","Display",16606,4,2,0,1,0,3,0,0,1,0,0,0,0,0,2,0,1,0
2016-10-29,"tablet","Display",1754,0,3,0,0,1,3,0,0,1,0,0,0,0,0,2,0,1,0
2016-10-29,"desktop","Organic Search",5925,89,1,1,0,0,4,0,0,0,0,1,0,0,0,2,0,1,0
2016-10-29,"mobile","Organic Search",10681,202,2,0,1,0,4,0,0,0,0,1,0,0,0,2,0,1,0
2016-10-29,"tablet","Organic Search",1408,51,3,0,0,1,4,0,0,0,0,1,0,0,0,2,0,1,0
2016-10-29,"desktop","Paid Search",638,8,1,1,0,0,5,0,0,0,0,0,1,0,0,2,0,1,0
2016-10-29,"mobile","Paid Search",1780,34,2,0,1,0,5,0,0,0,0,0,1,0,0,2,0,1,0
2016-10-29,"tablet","Paid Search",239,0,3,0,0,1,5,0,0,0,0,0,1,0,0,2,0,1,0
2016-10-29,"desktop","Referral",1116,4,1,1,0,0,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-29,"mobile","Referral",159,0,2,0,1,0,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-29,"tablet","Referral",106,0,3,0,0,1,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-29,"desktop","Social",318,17,1,1,0,0,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-10-29,"mobile","Social",956,4,2,0,1,0,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-10-29,"tablet","Social",106,0,3,0,0,1,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-10-30,"mobile","(Other)",318,0,2,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0
2016-10-30,"tablet","(Other)",26,0,3,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0
2016-10-30,"desktop","Direct",638,8,1,1,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0
2016-10-30,"mobile","Direct",2152,21,2,0,1,0,2,0,1,0,0,0,0,0,0,2,0,1,0
2016-10-30,"tablet","Direct",292,4,3,0,0,1,2,0,1,0,0,0,0,0,0,2,0,1,0
2016-10-30,"desktop","Display",12754,38,1,1,0,0,3,0,0,1,0,0,0,0,0,2,0,1,0
2016-10-30,"mobile","Display",19210,17,2,0,1,0,3,0,0,1,0,0,0,0,0,2,0,1,0
2016-10-30,"tablet","Display",1992,0,3,0,0,1,3,0,0,1,0,0,0,0,0,2,0,1,0
2016-10-30,"desktop","Organic Search",9060,152,1,1,0,0,4,0,0,0,0,1,0,0,0,2,0,1,0
2016-10-30,"mobile","Organic Search",10256,139,2,0,1,0,4,0,0,0,0,1,0,0,0,2,0,1,0
2016-10-30,"tablet","Organic Search",1594,30,3,0,0,1,4,0,0,0,0,1,0,0,0,2,0,1,0
2016-10-30,"desktop","Paid Search",1169,17,1,1,0,0,5,0,0,0,0,0,1,0,0,2,0,1,0
2016-10-30,"mobile","Paid Search",2205,21,2,0,1,0,5,0,0,0,0,0,1,0,0,2,0,1,0
2016-10-30,"tablet","Paid Search",318,0,3,0,0,1,5,0,0,0,0,0,1,0,0,2,0,1,0
2016-10-30,"desktop","Referral",1621,0,1,1,0,0,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-30,"mobile","Referral",372,0,2,0,1,0,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-30,"tablet","Referral",53,0,3,0,0,1,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-30,"desktop","Social",53,0,1,1,0,0,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-10-30,"mobile","Social",585,4,2,0,1,0,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-10-30,"tablet","Social",26,0,3,0,0,1,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-10-31,"mobile","(Other)",372,4,2,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0
2016-10-31,"tablet","(Other)",53,0,3,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0
2016-10-31,"desktop","Direct",1036,17,1,1,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0
2016-10-31,"mobile","Direct",2497,34,2,0,1,0,2,0,1,0,0,0,0,0,0,2,0,1,0
2016-10-31,"tablet","Direct",133,0,3,0,0,1,2,0,1,0,0,0,0,0,0,2,0,1,0
2016-10-31,"desktop","Display",14295,34,1,1,0,0,3,0,0,1,0,0,0,0,0,2,0,1,0
2016-10-31,"mobile","Display",18891,25,2,0,1,0,3,0,0,1,0,0,0,0,0,2,0,1,0
2016-10-31,"tablet","Display",2551,0,3,0,0,1,3,0,0,1,0,0,0,0,0,2,0,1,0
2016-10-31,"desktop","Organic Search",10416,181,1,1,0,0,4,0,0,0,0,1,0,0,0,2,0,1,0
2016-10-31,"mobile","Organic Search",9326,148,2,0,1,0,4,0,0,0,0,1,0,0,0,2,0,1,0
2016-10-31,"tablet","Organic Search",1541,13,3,0,0,1,4,0,0,0,0,1,0,0,0,2,0,1,0
2016-10-31,"desktop","Paid Search",1222,30,1,1,0,0,5,0,0,0,0,0,1,0,0,2,0,1,0
2016-10-31,"mobile","Paid Search",2020,8,2,0,1,0,5,0,0,0,0,0,1,0,0,2,0,1,0
2016-10-31,"tablet","Paid Search",159,0,3,0,0,1,5,0,0,0,0,0,1,0,0,2,0,1,0
2016-10-31,"desktop","Referral",2125,4,1,1,0,0,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-31,"mobile","Referral",318,0,2,0,1,0,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-31,"tablet","Referral",80,4,3,0,0,1,6,0,0,0,0,0,0,1,0,2,0,1,0
2016-10-31,"desktop","Social",80,0,1,1,0,0,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-10-31,"mobile","Social",956,17,2,0,1,0,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-10-31,"tablet","Social",26,0,3,0,0,1,7,0,0,0,0,0,0,0,1,2,0,1,0
2016-11-01,"mobile","(Other)",292,0,2,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1
2016-11-01,"tablet","(Other)",266,0,3,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,1
2016-11-01,"desktop","Direct",1648,4,1,1,0,0,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-01,"mobile","Direct",2046,38,2,0,1,0,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-01,"tablet","Direct",213,0,3,0,0,1,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-01,"desktop","Display",12302,55,1,1,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-01,"mobile","Display",16394,25,2,0,1,0,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-01,"tablet","Display",2364,0,3,0,0,1,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-01,"desktop","Email",26,0,1,1,0,0,8,0,0,0,1,0,0,0,0,3,0,0,1
2016-11-01,"desktop","Organic Search",12275,261,1,1,0,0,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-01,"mobile","Organic Search",11345,211,2,0,1,0,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-01,"tablet","Organic Search",1648,46,3,0,0,1,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-01,"desktop","Paid Search",585,4,1,1,0,0,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-01,"mobile","Paid Search",1594,17,2,0,1,0,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-01,"tablet","Paid Search",239,8,3,0,0,1,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-01,"desktop","Referral",2391,0,1,1,0,0,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-01,"mobile","Referral",318,4,2,0,1,0,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-01,"tablet","Referral",80,0,3,0,0,1,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-01,"desktop","Social",213,0,1,1,0,0,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-01,"mobile","Social",1222,17,2,0,1,0,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-01,"tablet","Social",186,0,3,0,0,1,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-02,"mobile","(Other)",266,0,2,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1
2016-11-02,"tablet","(Other)",186,0,3,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,1
2016-11-02,"desktop","Direct",1488,8,1,1,0,0,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-02,"mobile","Direct",2046,38,2,0,1,0,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-02,"tablet","Direct",239,0,3,0,0,1,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-02,"desktop","Display",14507,46,1,1,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-02,"mobile","Display",19130,21,2,0,1,0,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-02,"tablet","Display",3401,0,3,0,0,1,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-02,"desktop","Organic Search",11505,211,1,1,0,0,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-02,"mobile","Organic Search",10787,169,2,0,1,0,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-02,"tablet","Organic Search",1594,34,3,0,0,1,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-02,"desktop","Paid Search",690,4,1,1,0,0,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-02,"mobile","Paid Search",1382,25,2,0,1,0,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-02,"tablet","Paid Search",159,8,3,0,0,1,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-02,"desktop","Referral",2179,8,1,1,0,0,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-02,"mobile","Referral",558,0,2,0,1,0,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-02,"tablet","Referral",80,0,3,0,0,1,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-02,"desktop","Social",398,4,1,1,0,0,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-02,"mobile","Social",1143,13,2,0,1,0,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-02,"tablet","Social",159,4,3,0,0,1,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-03,"mobile","(Other)",133,0,2,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1
2016-11-03,"tablet","(Other)",292,0,3,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,1
2016-11-03,"desktop","Direct",1727,34,1,1,0,0,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-03,"mobile","Direct",2232,21,2,0,1,0,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-03,"tablet","Direct",106,4,3,0,0,1,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-03,"desktop","Display",16766,30,1,1,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-03,"mobile","Display",25480,13,2,0,1,0,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-03,"tablet","Display",4278,8,3,0,0,1,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-03,"desktop","Organic Search",11585,194,1,1,0,0,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-03,"mobile","Organic Search",11026,177,2,0,1,0,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-03,"tablet","Organic Search",1275,25,3,0,0,1,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-03,"desktop","Paid Search",771,21,1,1,0,0,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-03,"mobile","Paid Search",1541,21,2,0,1,0,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-03,"tablet","Paid Search",26,4,3,0,0,1,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-03,"desktop","Referral",1754,30,1,1,0,0,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-03,"mobile","Referral",266,0,2,0,1,0,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-03,"tablet","Referral",133,0,3,0,0,1,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-03,"desktop","Social",718,4,1,1,0,0,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-03,"mobile","Social",3640,25,2,0,1,0,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-03,"tablet","Social",425,0,3,0,0,1,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-04,"mobile","(Other)",318,0,2,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1
2016-11-04,"tablet","(Other)",106,0,3,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,1
2016-11-04,"desktop","Direct",1249,4,1,1,0,0,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-04,"mobile","Direct",2312,21,2,0,1,0,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-04,"tablet","Direct",186,4,3,0,0,1,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-04,"desktop","Display",11983,13,1,1,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-04,"mobile","Display",27154,42,2,0,1,0,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-04,"tablet","Display",6270,4,3,0,0,1,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-04,"desktop","Email",26,0,1,1,0,0,8,0,0,0,1,0,0,0,0,3,0,0,1
2016-11-04,"desktop","Organic Search",7466,118,1,1,0,0,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-04,"mobile","Organic Search",10575,185,2,0,1,0,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-04,"tablet","Organic Search",1594,55,3,0,0,1,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-04,"desktop","Paid Search",346,13,1,1,0,0,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-04,"mobile","Paid Search",1940,42,2,0,1,0,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-04,"tablet","Paid Search",186,8,3,0,0,1,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-04,"desktop","Referral",1621,13,1,1,0,0,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-04,"mobile","Referral",531,4,2,0,1,0,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-04,"tablet","Referral",106,0,3,0,0,1,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-04,"desktop","Social",638,0,1,1,0,0,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-04,"mobile","Social",3189,13,2,0,1,0,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-04,"tablet","Social",239,8,3,0,0,1,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-05,"mobile","(Other)",239,0,2,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1
2016-11-05,"tablet","(Other)",80,0,3,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,1
2016-11-05,"desktop","Direct",585,0,1,1,0,0,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-05,"mobile","Direct",2843,25,2,0,1,0,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-05,"tablet","Direct",425,21,3,0,0,1,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-05,"desktop","Display",13364,30,1,1,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-05,"mobile","Display",28669,38,2,0,1,0,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-05,"tablet","Display",4783,8,3,0,0,1,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-05,"desktop","Organic Search",8290,185,1,1,0,0,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-05,"mobile","Organic Search",11983,202,2,0,1,0,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-05,"tablet","Organic Search",1700,42,3,0,0,1,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-05,"desktop","Paid Search",266,4,1,1,0,0,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-05,"mobile","Paid Search",1833,42,2,0,1,0,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-05,"tablet","Paid Search",106,0,3,0,0,1,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-05,"desktop","Referral",1195,4,1,1,0,0,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-05,"mobile","Referral",266,8,2,0,1,0,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-05,"tablet","Referral",53,0,3,0,0,1,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-05,"desktop","Social",558,8,1,1,0,0,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-05,"mobile","Social",1461,8,2,0,1,0,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-05,"tablet","Social",80,0,3,0,0,1,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-06,"mobile","(Other)",239,0,2,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1
2016-11-06,"tablet","(Other)",106,0,3,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,1
2016-11-06,"desktop","Direct",956,21,1,1,0,0,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-06,"mobile","Direct",2790,38,2,0,1,0,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-06,"tablet","Direct",292,0,3,0,0,1,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-06,"desktop","Display",14321,38,1,1,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-06,"mobile","Display",32627,46,2,0,1,0,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-06,"tablet","Display",4702,4,3,0,0,1,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-06,"desktop","Organic Search",10070,202,1,1,0,0,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-06,"mobile","Organic Search",11983,185,2,0,1,0,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-06,"tablet","Organic Search",1727,51,3,0,0,1,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-06,"desktop","Paid Search",930,13,1,1,0,0,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-06,"mobile","Paid Search",2338,67,2,0,1,0,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-06,"tablet","Paid Search",159,4,3,0,0,1,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-06,"desktop","Referral",1648,13,1,1,0,0,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-06,"mobile","Referral",505,0,2,0,1,0,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-06,"tablet","Referral",53,0,3,0,0,1,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-06,"desktop","Social",930,13,1,1,0,0,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-06,"mobile","Social",1143,8,2,0,1,0,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-06,"tablet","Social",26,0,3,0,0,1,7,0,0,0,0,0,0,0,1,3,0,0,1
2016-11-07,"mobile","(Other)",159,0,2,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1
2016-11-07,"tablet","(Other)",26,0,3,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,1
2016-11-07,"desktop","Direct",1648,13,1,1,0,0,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-07,"mobile","Direct",3109,21,2,0,1,0,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-07,"tablet","Direct",531,4,3,0,0,1,2,0,1,0,0,0,0,0,0,3,0,0,1
2016-11-07,"desktop","Display",14267,34,1,1,0,0,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-07,"mobile","Display",36373,34,2,0,1,0,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-07,"tablet","Display",3481,17,3,0,0,1,3,0,0,1,0,0,0,0,0,3,0,0,1
2016-11-07,"desktop","Organic Search",11903,194,1,1,0,0,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-07,"mobile","Organic Search",11744,185,2,0,1,0,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-07,"tablet","Organic Search",1567,42,3,0,0,1,4,0,0,0,0,1,0,0,0,3,0,0,1
2016-11-07,"desktop","Paid Search",585,17,1,1,0,0,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-07,"mobile","Paid Search",2179,42,2,0,1,0,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-07,"tablet","Paid Search",186,0,3,0,0,1,5,0,0,0,0,0,1,0,0,3,0,0,1
2016-11-07,"desktop","Referral",2179,21,1,1,0,0,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-07,"mobile","Referral",479,0,2,0,1,0,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-07,"tablet","Referral",133,4,3,0,0,1,6,0,0,0,0,0,0,1,0,3,0,0,1
2016-11-07,"desktop","Social",690,0,1,1,0,0,7,0,0,0,0,0,0,0,1,3,0,0,1
